Order_ID,Order_Date,Shipping_Date,Customer_Segment,Product_Category,Quantity,Sales_USD,Shipping_Cost_USD,Delivery_Time_Days,Estimated_Delivery_Days,Distance_KM,Warehouse_Code,Region,Shipping_Mode,Delivery_Status,Customer_Rating,Order_Processing_Days,Shipping_Delay_Days,Is_Delayed,Cost_Per_Unit,Cost_Per_KM,Speed_Index_KMPD,Enc_Shipping_Mode_Express Air,Enc_Shipping_Mode_Ground Freight,Enc_Shipping_Mode_Same-Day Courier,Enc_Shipping_Mode_Standard Delivery,Enc_Customer_Segment_Consumer,Enc_Customer_Segment_Corporate,Enc_Customer_Segment_Home Office,Enc_Customer_Segment_Small Business,Enc_Region_Central,Enc_Region_East,Enc_Region_North,Enc_Region_South,Enc_Region_West,Norm_Quantity,Norm_Sales_USD,Norm_Shipping_Cost_USD,Norm_Delivery_Time_Days,Norm_Distance_KM,Norm_Cost_Per_Unit,Norm_Cost_Per_KM
ORD-2024-2224,2024-02-23,2024-02-27,Consumer,Office Supplies,1,31.22,62.78,6.8,5,1113.5,WH-South,South,Standard Delivery,Delivered,4.0,4,1.8,1,62.78,0.0564,163.75,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0006,0.2434,0.5701,0.5696,0.262,0.0208
ORD-2024-1142,2024-03-17,2024-03-18,Corporate,Electronics,2,593.88,45.0,4.8,2,348.3,WH-West,West,Express Air,Delivered,4.0,1,2.8,1,22.5,0.1292,72.56,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0127,0.2641,0.1644,0.3891,0.1437,0.0875,0.0559
ORD-2024-1470,2024-02-02,2024-02-06,Consumer,Electronics,2,435.03,119.28,4.0,2,553.9,WH-South,South,Express Air,Delivered,3.0,4,2.0,1,59.64,0.2153,138.48,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0127,0.1897,0.4944,0.3167,0.2581,0.2484,0.0974
ORD-2024-1882,2024-01-23,2024-01-26,Consumer,Industrial Machinery,5,2165.61,53.39,4.4,5,682.4,WH-West,North,Standard Delivery,Delivered,4.0,3,-0.6,0,10.68,0.0782,155.09,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0506,1.0,0.2017,0.3529,0.3296,0.0363,0.0313
ORD-2024-1653,2024-05-03,2024-05-04,Corporate,Electronics,5,1393.71,91.84,6.2,5,1735.2,WH-South,South,Standard Delivery,Delivered,5.0,1,1.2,1,18.37,0.0529,279.87,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0506,0.6386,0.3725,0.5158,0.9156,0.0696,0.0191
ORD-2024-1399,2024-04-16,2024-04-17,Home Office,Apparel,10,652.06,71.37,6.5,7,1254.2,WH-West,North,Ground Freight,Delivered,4.0,1,-0.5,0,7.14,0.0569,192.95,0,1,0,0,0,0,1,0,0,0,1,0,0,0.1139,0.2913,0.2816,0.543,0.6479,0.0209,0.021
ORD-2024-2026,2024-02-15,2024-02-18,Home Office,Apparel,1,66.7,53.11,6.3,7,614.2,WH-North,Central,Ground Freight,Delivered,4.0,3,-0.7,0,53.11,0.0865,97.49,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0172,0.2004,0.5249,0.2916,0.2201,0.0353
ORD-2024-2221,2024-06-20,2024-06-22,Consumer,Healthcare Supplies,3,286.23,128.94,2.0,2,714.4,WH-Central,West,Express Air,Delivered,4.0,2,0.0,0,42.98,0.1805,357.2,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0253,0.12,0.5373,0.1357,0.3474,0.1762,0.0806
ORD-2024-1320,2024-03-22,2024-03-24,Corporate,Industrial Machinery,1,1056.13,12.5,8.3,5,734.3,WH-South,Central,Standard Delivery,Returned,1.0,2,3.3,1,12.5,0.017,88.47,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.4805,0.02,0.7059,0.3585,0.0442,0.0018
ORD-2024-1019,2024-04-14,2024-04-16,Consumer,Electronics,3,890.17,50.63,6.6,7,269.3,WH-North,West,Standard Delivery,Delivered,5.0,2,-0.4,0,16.88,0.188,40.8,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0253,0.4028,0.1894,0.552,0.0997,0.0631,0.0842
ORD-2024-1684,2024-05-11,2024-05-12,Small Business,Industrial Machinery,2,1123.92,77.33,5.7,5,1328.5,WH-North,East,Standard Delivery,Delivered,4.0,1,0.7,1,38.66,0.0582,233.07,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0127,0.5122,0.308,0.4706,0.6892,0.1575,0.0216
ORD-2024-1035,2024-05-06,2024-05-09,Home Office,Office Supplies,2,64.7,36.14,4.0,5,738.0,WH-North,West,Standard Delivery,Delivered,4.0,3,-1.0,0,18.07,0.049,184.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0127,0.0163,0.125,0.3167,0.3606,0.0683,0.0172
ORD-2024-1824,2024-06-24,2024-06-27,Corporate,Apparel,1,73.4,28.98,3.4,5,283.3,WH-West,West,Standard Delivery,Delivered,5.0,3,-1.6,0,28.98,0.1023,83.32,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0203,0.0932,0.2624,0.1075,0.1156,0.0429
ORD-2024-1902,2024-06-13,2024-06-17,Consumer,Apparel,1,73.35,46.98,4.4,5,655.3,WH-East,Central,Standard Delivery,Delivered,4.0,4,-0.6,0,46.98,0.0717,148.93,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0203,0.1732,0.3529,0.3145,0.1936,0.0281
ORD-2024-1505,2024-05-13,2024-05-15,Consumer,Apparel,8,456.92,81.5,5.9,5,1340.6,WH-East,West,Standard Delivery,Delivered,4.0,2,0.9,1,10.19,0.0608,227.22,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0886,0.1999,0.3266,0.4887,0.696,0.0341,0.0229
ORD-2024-1827,2024-01-15,2024-01-16,Consumer,Office Supplies,1,41.35,80.14,8.2,5,1411.8,WH-North,East,Standard Delivery,Delayed,2.0,1,3.2,1,80.14,0.0568,172.17,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0053,0.3205,0.6968,0.7356,0.3373,0.021
ORD-2024-1407,2024-02-26,2024-02-29,Consumer,Office Supplies,1,43.17,42.64,7.5,5,654.1,WH-Central,North,Standard Delivery,Delayed,3.0,3,2.5,1,42.64,0.0652,87.21,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0062,0.1539,0.6335,0.3139,0.1748,0.025
ORD-2024-1920,2024-01-18,2024-01-22,Home Office,Industrial Machinery,3,2165.61,34.22,4.7,5,361.0,WH-South,West,Standard Delivery,Delivered,4.0,4,-0.3,0,11.41,0.0948,76.81,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0253,1.0,0.1165,0.3801,0.1507,0.0394,0.0393
ORD-2024-1817,2024-05-09,2024-05-11,Consumer,Electronics,3,860.63,122.43,2.2,2,668.2,WH-North,North,Express Air,Delivered,4.0,2,0.2,1,40.81,0.1832,303.73,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0253,0.389,0.5084,0.1538,0.3217,0.1668,0.0819
ORD-2024-1866,2024-03-03,2024-03-07,Consumer,Office Supplies,8,308.29,190.92,3.1,2,845.2,WH-West,South,Express Air,Delivered,5.0,4,1.1,1,23.86,0.2259,272.65,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0886,0.1303,0.8127,0.2353,0.4202,0.0934,0.1025
ORD-2024-1537,2024-05-31,2024-06-02,Consumer,Industrial Machinery,5,2165.61,58.4,6.2,7,257.3,WH-East,Central,Ground Freight,Delivered,4.0,2,-0.8,0,11.68,0.227,41.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0506,1.0,0.2239,0.5158,0.093,0.0406,0.103
ORD-2024-1758,2024-04-14,2024-04-18,Home Office,Electronics,15,2165.61,103.52,5.0,5,1459.8,WH-East,South,Standard Delivery,Delivered,5.0,4,0.0,0,6.9,0.0709,291.96,0,0,0,1,0,0,1,0,0,0,0,1,0,0.1772,1.0,0.4244,0.4072,0.7623,0.0199,0.0278
ORD-2024-2136,2024-03-04,2024-03-06,Home Office,Office Supplies,2,74.55,54.53,4.2,5,841.1,WH-South,Central,Standard Delivery,Delivered,5.0,2,-0.8,0,27.26,0.0648,200.26,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0127,0.0209,0.2067,0.3348,0.4179,0.1081,0.0248
ORD-2024-2067,2024-02-18,2024-02-22,Consumer,Office Supplies,5,199.89,53.41,5.2,5,1671.7,WH-West,West,Standard Delivery,Delivered,3.0,4,0.2,1,10.68,0.0319,321.48,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0506,0.0796,0.2018,0.4253,0.8802,0.0363,0.009
ORD-2024-1038,2024-06-03,2024-06-04,Corporate,Electronics,1,221.84,80.84,2.0,2,367.3,WH-North,West,Express Air,Delivered,4.0,1,0.0,0,80.84,0.2201,183.65,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0898,0.3236,0.1357,0.1542,0.3403,0.0997
ORD-2024-1175,2024-05-20,2024-05-23,Consumer,Healthcare Supplies,3,396.04,44.81,5.6,7,248.7,WH-North,South,Ground Freight,Delivered,4.0,3,-1.4,0,14.94,0.1802,44.41,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0253,0.1714,0.1635,0.4615,0.0882,0.0547,0.0804
ORD-2024-1245,2024-05-05,2024-05-09,Small Business,Industrial Machinery,3,2165.61,213.37,4.6,2,1797.5,WH-South,West,Express Air,Delivered,4.0,4,2.6,1,71.12,0.1187,390.76,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0253,1.0,0.9125,0.371,0.9503,0.2982,0.0508
ORD-2024-1810,2024-01-09,2024-01-12,Small Business,Electronics,3,684.97,51.13,6.2,5,622.6,WH-West,West,Standard Delivery,Delayed,3.0,3,1.2,1,17.04,0.0821,100.42,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0253,0.3067,0.1916,0.5158,0.2963,0.0638,0.0332
ORD-2024-2153,2024-01-09,2024-01-10,Corporate,Office Supplies,1,37.86,54.26,4.6,5,1024.5,WH-South,North,Standard Delivery,Delivered,4.0,1,-0.4,0,54.26,0.053,222.72,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0037,0.2055,0.371,0.52,0.2251,0.0191
ORD-2024-2085,2024-01-20,2024-01-21,Corporate,Office Supplies,1,42.46,52.78,5.2,5,858.8,WH-North,South,Standard Delivery,Delivered,3.0,1,0.2,1,52.78,0.0615,165.15,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0059,0.199,0.4253,0.4278,0.2187,0.0232
ORD-2024-2058,2024-05-10,2024-05-12,Corporate,Electronics,50,2165.61,202.19,6.3,7,764.1,WH-North,North,Ground Freight,Delivered,4.0,2,-0.7,0,4.04,0.2646,121.29,0,1,0,0,0,1,0,0,0,0,1,0,0,0.6203,1.0,0.8628,0.5249,0.3751,0.0075,0.1211
ORD-2024-1784,2024-01-28,2024-01-31,Consumer,Industrial Machinery,3,2165.61,42.6,4.3,5,556.8,WH-East,East,Standard Delivery,Delivered,4.0,3,-0.7,0,14.2,0.0765,129.49,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0253,1.0,0.1537,0.3439,0.2597,0.0515,0.0305
ORD-2024-1489,2024-02-09,2024-02-13,Home Office,Office Supplies,1,33.4,140.23,2.0,1,627.6,WH-South,Central,Same-Day Courier,Delivered,3.0,4,1.0,1,140.23,0.2234,313.8,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0016,0.5875,0.1357,0.2991,0.5977,0.1013
ORD-2024-1154,2024-01-28,2024-01-31,Small Business,Industrial Machinery,8,2165.61,199.32,2.6,2,1152.4,WH-West,West,Express Air,Delivered,3.0,3,0.6,1,24.92,0.173,443.23,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0886,1.0,0.85,0.19,0.5912,0.098,0.077
ORD-2024-1638,2024-03-21,2024-03-22,Consumer,Apparel,5,309.43,66.92,6.3,5,1134.8,WH-North,East,Standard Delivery,Delivered,4.0,1,1.3,1,13.38,0.059,180.13,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0506,0.1309,0.2618,0.5249,0.5814,0.048,0.022
ORD-2024-1961,2024-06-28,2024-07-01,Corporate,Apparel,4,320.82,180.87,5.9,1,673.8,WH-East,North,Same-Day Courier,Delayed,2.0,3,4.9,1,45.22,0.2684,114.2,0,0,1,0,0,1,0,0,0,0,1,0,0,0.038,0.1362,0.7681,0.4887,0.3248,0.186,0.123
ORD-2024-1662,2024-06-15,2024-06-16,Corporate,Healthcare Supplies,1,123.34,43.71,6.3,7,748.5,WH-West,South,Ground Freight,Delivered,4.0,1,-0.7,0,43.71,0.0584,118.81,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0437,0.1587,0.5249,0.3664,0.1794,0.0217
ORD-2024-1853,2024-06-07,2024-06-08,Home Office,Industrial Machinery,2,2092.23,87.27,8.6,7,1151.0,WH-South,East,Ground Freight,Delayed,2.0,1,1.6,1,43.64,0.0758,133.84,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0127,0.9656,0.3522,0.733,0.5904,0.1791,0.0301
ORD-2024-1287,2024-05-10,2024-05-12,Corporate,Industrial Machinery,1,1314.74,37.9,6.3,5,513.9,WH-West,North,Standard Delivery,Delivered,4.0,2,1.3,1,37.9,0.0737,81.57,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.6016,0.1328,0.5249,0.2358,0.1542,0.0291
ORD-2024-1625,2024-02-11,2024-02-13,Consumer,Office Supplies,1,38.03,69.12,9.0,7,712.8,WH-East,East,Ground Freight,Delayed,1.0,2,2.0,1,69.12,0.097,79.2,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0038,0.2716,0.7692,0.3465,0.2895,0.0403
ORD-2024-2198,2024-05-26,2024-05-27,Corporate,Electronics,8,1963.78,63.63,5.9,5,584.0,WH-West,Central,Standard Delivery,Delivered,3.0,1,0.9,1,7.95,0.109,98.98,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0886,0.9055,0.2472,0.4887,0.2748,0.0244,0.0461
ORD-2024-1685,2024-02-06,2024-02-09,Corporate,Apparel,1,62.1,95.25,6.5,7,1441.7,WH-South,East,Ground Freight,Delivered,4.0,3,-0.5,0,95.25,0.0661,221.8,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.015,0.3877,0.543,0.7522,0.4028,0.0254
ORD-2024-2247,2024-05-04,2024-05-07,Consumer,Apparel,1,71.13,39.3,9.7,7,193.1,WH-South,South,Ground Freight,Delayed,1.0,3,2.7,1,39.3,0.2035,19.91,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0193,0.1391,0.8326,0.0573,0.1603,0.0917
ORD-2024-1989,2024-05-04,2024-05-08,Home Office,Electronics,2,581.72,58.62,6.9,7,485.9,WH-East,South,Ground Freight,Delivered,4.0,4,-0.1,0,29.31,0.1206,70.42,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0127,0.2584,0.2249,0.5792,0.2202,0.117,0.0517
ORD-2024-1569,2024-02-12,2024-02-15,Consumer,Office Supplies,2,76.45,184.6,1.0,1,842.3,WH-East,West,Same-Day Courier,Delivered,3.0,3,0.0,0,92.3,0.2192,842.3,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0127,0.0218,0.7846,0.0452,0.4186,0.39,0.0992
ORD-2024-1734,2024-02-05,2024-02-06,Consumer,Electronics,10,2165.61,151.2,3.5,2,433.0,WH-North,South,Express Air,Delivered,4.0,1,1.5,1,15.12,0.3492,123.71,1,0,0,0,1,0,0,0,0,0,0,1,0,0.1139,1.0,0.6362,0.2715,0.1908,0.0555,0.1619
ORD-2024-1792,2024-01-10,2024-01-14,Corporate,Office Supplies,8,295.67,181.08,1.5,1,487.0,WH-North,South,Same-Day Courier,Delivered,5.0,4,0.5,1,22.64,0.3718,324.67,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0886,0.1244,0.769,0.0905,0.2209,0.0881,0.1728
ORD-2024-1017,2024-01-03,2024-01-05,Corporate,Office Supplies,2,87.44,56.12,7.0,5,1046.2,WH-South,East,Standard Delivery,Delayed,1.0,2,2.0,1,28.06,0.0536,149.46,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0127,0.0269,0.2138,0.5882,0.5321,0.1116,0.0194
ORD-2024-1127,2024-03-20,2024-03-24,Home Office,Office Supplies,10,376.62,71.75,6.1,5,1049.4,WH-Central,West,Standard Delivery,Delivered,3.0,4,1.1,1,7.18,0.0684,172.03,0,0,0,1,0,0,1,0,0,0,0,0,1,0.1139,0.1623,0.2832,0.5068,0.5339,0.0211,0.0266
ORD-2024-1322,2024-03-23,2024-03-25,Corporate,Apparel,1,60.34,68.34,3.6,5,1078.1,WH-East,East,Standard Delivery,Delivered,4.0,2,-1.4,0,68.34,0.0634,299.47,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0142,0.2681,0.2805,0.5498,0.2861,0.0241
ORD-2024-1255,2024-05-12,2024-05-15,Corporate,Office Supplies,4,135.49,45.18,5.0,5,489.7,WH-South,South,Standard Delivery,Delivered,5.0,3,0.0,0,11.3,0.0923,97.94,0,0,0,1,0,1,0,0,0,0,0,1,0,0.038,0.0494,0.1652,0.4072,0.2224,0.039,0.0381
ORD-2024-2048,2024-02-24,2024-02-25,Home Office,Electronics,4,1203.79,52.59,6.8,7,322.6,WH-North,South,Ground Freight,Delivered,5.0,1,-0.2,0,13.15,0.163,47.44,0,1,0,0,0,0,1,0,0,0,0,1,0,0.038,0.5496,0.1981,0.5701,0.1293,0.047,0.0722
ORD-2024-1982,2024-03-17,2024-03-20,Consumer,Healthcare Supplies,1,117.83,194.35,2.7,1,1049.1,WH-West,South,Same-Day Courier,Delivered,3.0,3,1.7,1,194.35,0.1853,388.56,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0411,0.828,0.1991,0.5337,0.8322,0.0829
ORD-2024-1927,2024-02-27,2024-03-01,Corporate,Industrial Machinery,2,2062.56,131.86,1.7,2,860.3,WH-Central,East,Express Air,Delivered,4.0,3,-0.3,0,65.93,0.1533,506.06,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0127,0.9517,0.5503,0.1086,0.4286,0.2757,0.0675
ORD-2024-1980,2024-04-22,2024-04-25,Consumer,Apparel,4,299.53,100.08,2.9,2,290.1,WH-North,North,Standard Delivery,Delayed,2.0,3,0.9,1,25.02,0.345,100.03,0,0,0,1,1,0,0,0,0,0,1,0,0,0.038,0.1262,0.4091,0.2172,0.1113,0.0984,0.1599
ORD-2024-1190,2024-03-26,2024-03-30,Consumer,Healthcare Supplies,1,105.51,31.22,6.1,5,408.2,WH-West,East,Standard Delivery,Delayed,3.0,4,1.1,1,31.22,0.0765,66.92,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0354,0.1032,0.5068,0.177,0.1253,0.0305
ORD-2024-1115,2024-02-25,2024-02-27,Home Office,Electronics,1,274.93,227.26,2.8,2,1834.3,WH-South,North,Express Air,Delivered,5.0,2,0.8,1,227.26,0.1239,655.11,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.1147,0.9742,0.2081,0.9707,0.9748,0.0533
ORD-2024-1992,2024-05-22,2024-05-26,Consumer,Industrial Machinery,1,1100.34,26.8,6.6,5,228.2,WH-North,Central,Standard Delivery,Delivered,3.0,4,1.6,1,26.8,0.1174,34.58,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.5012,0.0835,0.552,0.0768,0.1061,0.0502
ORD-2024-2245,2024-05-16,2024-05-19,Corporate,Office Supplies,1,39.92,218.88,3.6,2,1598.0,WH-Central,North,Express Air,Delayed,1.0,3,1.6,1,218.88,0.137,443.89,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0047,0.937,0.2805,0.8392,0.9385,0.0596
ORD-2024-2010,2024-02-28,2024-03-01,Consumer,Apparel,5,348.11,72.19,8.4,7,592.0,WH-East,South,Ground Freight,Delivered,3.0,2,1.4,1,14.44,0.1219,70.48,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0506,0.149,0.2852,0.7149,0.2793,0.0526,0.0523
ORD-2024-1606,2024-06-14,2024-06-15,Consumer,Apparel,1,72.55,66.11,8.4,7,751.1,WH-North,West,Ground Freight,Delivered,4.0,1,1.4,1,66.11,0.088,89.42,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0199,0.2582,0.7149,0.3678,0.2765,0.036
ORD-2024-1180,2024-04-08,2024-04-12,Consumer,Office Supplies,1,37.88,47.24,5.4,5,705.2,WH-Central,South,Standard Delivery,Delivered,4.0,4,0.4,1,47.24,0.067,130.59,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0037,0.1743,0.4434,0.3423,0.1947,0.0259
ORD-2024-1301,2024-02-14,2024-02-16,Corporate,Industrial Machinery,4,2165.61,61.59,5.1,5,776.7,WH-West,Central,Standard Delivery,Delivered,5.0,2,0.1,1,15.4,0.0793,152.29,0,0,0,1,0,1,0,0,1,0,0,0,0,0.038,1.0,0.2381,0.4163,0.3821,0.0567,0.0318
ORD-2024-1496,2024-03-14,2024-03-15,Corporate,Electronics,3,817.54,180.27,3.9,2,1099.1,WH-South,North,Express Air,Delivered,3.0,1,1.9,1,60.09,0.164,281.82,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0253,0.3688,0.7654,0.3077,0.5615,0.2504,0.0726
ORD-2024-1348,2024-05-06,2024-05-10,Consumer,Electronics,15,2165.61,91.66,5.3,5,1054.3,WH-South,East,Standard Delivery,Delivered,4.0,4,0.3,1,6.11,0.0869,198.92,0,0,0,1,1,0,0,0,0,1,0,0,0,0.1772,1.0,0.3717,0.4344,0.5366,0.0165,0.0355
ORD-2024-2101,2024-02-20,2024-02-24,Small Business,Healthcare Supplies,10,942.56,117.93,1.0,2,122.3,WH-South,East,Standard Delivery,Delivered,5.0,4,-1.0,0,11.79,0.9643,122.3,0,0,0,1,0,0,0,1,0,1,0,0,0,0.1139,0.4273,0.4884,0.0452,0.0179,0.0411,0.4584
ORD-2024-1036,2024-04-13,2024-04-16,Consumer,Electronics,1,291.72,83.37,1.8,2,474.4,WH-East,West,Express Air,Delivered,5.0,3,-0.2,0,83.37,0.1757,263.56,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1226,0.3349,0.1176,0.2138,0.3513,0.0783
ORD-2024-1744,2024-03-22,2024-03-23,Consumer,Apparel,1,64.23,33.84,5.4,5,414.4,WH-West,West,Standard Delivery,Delivered,5.0,1,0.4,1,33.84,0.0817,76.74,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.016,0.1148,0.4434,0.1804,0.1366,0.033
ORD-2024-2150,2024-04-14,2024-04-15,Corporate,Office Supplies,1,42.74,146.36,3.6,2,1084.8,WH-North,West,Express Air,Delayed,3.0,1,1.6,1,146.36,0.1349,301.33,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.006,0.6147,0.2805,0.5536,0.6242,0.0586
ORD-2024-2055,2024-03-01,2024-03-02,Consumer,Office Supplies,4,158.57,54.23,3.0,5,631.7,WH-East,East,Standard Delivery,Delivered,5.0,1,-2.0,0,13.56,0.0858,210.57,0,0,0,1,1,0,0,0,0,1,0,0,0,0.038,0.0602,0.2054,0.2262,0.3014,0.0488,0.0349
ORD-2024-1517,2024-06-24,2024-06-27,Home Office,Office Supplies,4,151.1,68.25,7.3,7,729.7,WH-North,South,Ground Freight,Delivered,5.0,3,0.3,1,17.06,0.0935,99.96,0,1,0,0,0,0,1,0,0,0,0,1,0,0.038,0.0567,0.2677,0.6154,0.3559,0.0639,0.0387
ORD-2024-1372,2024-05-09,2024-05-12,Consumer,Industrial Machinery,1,1466.4,49.74,5.7,5,882.0,WH-West,Central,Standard Delivery,Delivered,4.0,3,0.7,1,49.74,0.0564,154.74,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.6726,0.1855,0.4706,0.4407,0.2055,0.0208
ORD-2024-1045,2024-01-08,2024-01-11,Corporate,Electronics,2,590.25,132.24,3.0,2,911.9,WH-East,East,Express Air,Delivered,4.0,3,1.0,1,66.12,0.145,303.97,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0127,0.2624,0.552,0.2262,0.4573,0.2765,0.0635
ORD-2024-1476,2024-03-18,2024-03-20,Consumer,Office Supplies,1,30.64,81.21,6.1,5,1403.2,WH-South,West,Standard Delivery,Delivered,4.0,2,1.1,1,81.21,0.0579,230.03,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0003,0.3253,0.5068,0.7308,0.3419,0.0215
ORD-2024-1157,2024-02-02,2024-02-04,Home Office,Apparel,1,66.61,71.72,7.4,7,966.2,WH-South,Central,Ground Freight,Delivered,4.0,2,0.4,1,71.72,0.0742,130.57,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0172,0.2831,0.6244,0.4876,0.3008,0.0294
ORD-2024-2113,2024-06-19,2024-06-20,Corporate,Office Supplies,3,96.85,113.29,1.7,2,692.5,WH-South,West,Express Air,Delivered,4.0,1,-0.3,0,37.76,0.1636,407.35,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0253,0.0313,0.4678,0.1086,0.3352,0.1536,0.0724
ORD-2024-1171,2024-05-01,2024-05-02,Consumer,Office Supplies,3,106.68,105.07,1.9,2,476.4,WH-South,South,Express Air,Delivered,3.0,1,-0.1,0,35.02,0.2205,250.74,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0253,0.0359,0.4313,0.1267,0.215,0.1417,0.0999
ORD-2024-1016,2024-01-22,2024-01-24,Consumer,Office Supplies,1,41.99,52.02,5.5,5,939.2,WH-East,North,Standard Delivery,Delivered,4.0,2,0.5,1,52.02,0.0554,170.76,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0056,0.1956,0.4525,0.4725,0.2154,0.0203
ORD-2024-1511,2024-03-28,2024-04-01,Consumer,Apparel,1,78.13,105.12,3.1,1,377.9,WH-Central,South,Same-Day Courier,Delivered,4.0,4,2.1,1,105.12,0.2782,121.9,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0226,0.4315,0.2353,0.1601,0.4455,0.1277
ORD-2024-1048,2024-04-07,2024-04-11,Corporate,Industrial Machinery,3,2165.61,127.45,8.2,5,1886.88,WH-North,South,Standard Delivery,Returned,1.0,4,3.2,1,42.48,0.0675,230.11,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0253,1.0,0.5307,0.6968,1.0,0.1741,0.0261
ORD-2024-1191,2024-05-05,2024-05-08,Home Office,Electronics,2,473.9,87.23,1.7,2,399.5,WH-Central,East,Express Air,Delivered,4.0,3,-0.3,0,43.62,0.2183,235.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0127,0.2079,0.352,0.1086,0.1722,0.179,0.0988
ORD-2024-1546,2024-06-07,2024-06-10,Consumer,Apparel,3,205.36,75.69,6.1,5,1251.2,WH-North,South,Standard Delivery,Delivered,4.0,3,1.1,1,25.23,0.0605,205.11,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0253,0.0821,0.3008,0.5068,0.6462,0.0993,0.0227
ORD-2024-1515,2024-03-30,2024-03-31,Consumer,Office Supplies,1,31.17,56.23,7.4,7,522.5,WH-South,South,Ground Freight,Delivered,5.0,1,0.4,1,56.23,0.1076,70.61,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0006,0.2143,0.6244,0.2406,0.2337,0.0455
ORD-2024-1658,2024-05-29,2024-06-01,Corporate,Office Supplies,2,84.18,163.77,1.0,1,692.1,WH-South,West,Same-Day Courier,Delivered,4.0,3,0.0,0,81.89,0.2366,692.1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0127,0.0254,0.6921,0.0452,0.335,0.3449,0.1076
